Középszer utca,0,3;2,2,1,-,-,-,-,-,-,-,-
Középszer utca2,0,2;2,1,1,-,-,-,-,-,-,-,-
Középszer utca3,0,2;2,2,4,-,-,-,-,-,-,-,-
Mohás utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Mohostó utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Mokri-Mészáros utca,-,-,-,-,0,2,1,2,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,2
Mongol utca,-,-,-,-,0,4,1,2,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,2
Mónus Illés utca,-,-,-,-,0,1,1,2,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,2
Móra Ferenc utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Móricz Zsigmond utca,-,-,-,-,0,1,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Muhi utca,-,-,-,-,0,4,1,2,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,2
Munkás utca,-,-,-,-,0,1,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Mura utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Muskátli utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Muszkás oldal,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Muszkás telep,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Műhely utca,-,-,-,-,0,5,2,4,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,4
Nádas utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nádastó dűlő,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Nagy Avas Alsó sor,-,-,-,-,0,3,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Nagy Csermőke dűlő,-,-,-,-,0,3,,,,,,
Nagy Ferenc utca,-,-,-,-,0,4,2,4,,,1,4
Nagy Lajos király útja,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Nagy László utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Nagy Sándor utca,-,-,-,-,0,2,1,4,,,2,4
Nagyavas Alsó sor,-,-,-,-,0,3,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Nagy-Avas felsősor,-,-,-,-,0,3,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Nagyavasi sor,-,-,-,-,0,3,1,4,3,,2,4
Nagyavas-Közép sor,-,-,-,-,0,3,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Nagykőkötő,-,-,-,-,0,5,,,,,,
Nagy-kőkötő utca,-,-,-,-,0,5,,,,,,
Nagymagashegy,-,-,-,-,0,3,1,2,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,2,2
Nagyszalonta utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nagyszebeni utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nagyszentbenedek dűlő,-,-,-,-,0,1,,,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,,
Nagyváradi utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nagyváthy János utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Nándorfehérvári utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nap utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Napfény utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Napfürdő utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Napraforgó utca,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Napsugár utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Nárcisz utca,-,-,-,-,0,5,2,4,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,4
Nefelejcs utca (3518),-,-,-,-,0,5,1,3,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,3
Nefelejcs utca (3530),-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Negyedik utca,-,-,-,-,0,1,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Negyvennyolcas utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Nehéz utca,-,-,-,-,0,3,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Nemzetőr utca,-,-,-,-,0,5,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Nimród utca,-,-,-,-,0,4,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Nyár utca,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Nyárfa utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Nyírfa utca,-,-,-,-,0,5,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Nyírjes utca,-,-,-,-,0,1,1,3,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,3
Nyitrai utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Nyolcadik utca,-,-,-,-,0,1,,,,,,
Ó utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Olvasztár utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Ómassa utca,-,-,-,-,0,3,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Orgona utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Ottlik Géza utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Óvoda utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Örömhegy tető,-,-,-,-,0,4,1,2,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,2
Örös utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Örs utca,-,-,-,-,0,4,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Ötödik utca,-,-,-,-,0,1,,,,,,
Őz utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Őzugró dűlő,-,-,-,-,0,3,1,4,,,2,4
Őzugró utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Pacsirta utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Páfrány utca,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Pajtás utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Pákozd utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Pál utca,-,-,-,-,0,4,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Pálma utca,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Palóczy László utca,-,-,-,-,0,2,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Palota utca,-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Pálya utca,-,-,-,-,0,5,,,,,,
Páncél utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Panoráma utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Papír utca,-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Papszer utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Partos utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Páva utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Pázsit utca,-,-,-,-,0,5,2,4,,,1,4
Pecérvölgy,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Péch Antal utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Perczel Mór utca,-,-,-,-,0,1,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Pesti út,-,-,-,-,0,2,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Petneházy Dávid utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Petőfi Sándor tér,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Petőfi Sándor utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Pilinszky János utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Pilis utca,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Pillangó utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Pingyom,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Avar utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Borostyán utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Farkas dűlő,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Felhő utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Füzes utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Galagonya utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Harmat utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Harsányi út,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Kökény utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Liget utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Major utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Muskátli utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Palánk dűlő,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Pillangó utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Szeder utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Tulipán utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Vadász utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Viola utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom Zsák utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom-Pacsirta utca,-,-,-,-,0,1,-,-,-,-,-,-
Pingyom-Szegfű utca,-,-,-,-,0,1,-,-,-,-,-,-
Pintes utca,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Pipacs utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Platán utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Pléh Sándor utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Pólya Jenő utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Poprád utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Pósa Lajos utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Posta utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Pozsonyi utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Pöltenberg Ernő utca,-,-,-,-,0,2,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Próbatétel utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Puskás Tivadar utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Puskin utca,-,-,-,-,0,1,1,3,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,3
Pusztaszeri utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
"Pünkösdhegy (14-18, 15-17)",-,-,-,-,0,5,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Pünkösdhegy (helyrajzi számos rész),-,-,-,-,0,3,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Pünkösdhegy Gerbera utca,-,-,-,-,0,3,1,3,,,2,3
Pünkösdhegy Jácint utca,-,-,-,-,0,3,1,3,,,2,3
Pünkösdhegy Tulipán út,-,-,-,-,0,3,-,-,-,-,-,-
Püspöklak utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Rába utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Rácz Ádám utca,-,-,-,-,0,4,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Radnóti Miklós utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Rák utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Rákóczi Ferenc utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Régész utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Régiposta utca,-,-,-,-,0,1,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Reisinger Ferenc utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Reményi Ede utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Repülőtéri út,-,-,-,-,0,2,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Rét utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Retek utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Réz utca,-,-,-,-,0,2,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Rézműves utca,-,-,-,-,0,5,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Rigó utca,-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Rodostó utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Róna utca,-,-,-,-,0,1,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Rozgonyi Piroska utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Rozmaring utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Rózsa utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Rózsás dűlő,-,-,-,-,0,2,-,-,-,-,-,-
Rózsavölgyi utca,-,-,-,-,0,2,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Rozsnyói utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Ruzsini utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Ruzsinszőlő dűlő,-,-,-,-,0,3,,,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,,
Sajó utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Sajószigeti utca,-,-,-,-,0,2,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Salétrom utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Sándor utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Sarolta utca,-,-,-,-,0,1,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Sárosi Gyula utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,2
Sas utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Sás utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Sátor utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Schweidel József utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Segesvári utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Sellő dűlő,-,-,-,-,0,4,2,3,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,3
Sellő utca,-,-,-,-,0,2,2,4,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,4
Semmelweis Ignác utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Sibrik Miklós utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
